公司名称,链接,申报稿,上会稿,注册稿
东莞市净诺环境科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001461,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017BAAFA459B3FDE060CF8A7B2B03F.pdf,--,--
东莞市汉维科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001100,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017D37A784793FE7FF7B2FFF8C073F.pdf,--,--
江苏保丽洁环境科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001090,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017D798D0EA43FE6D5E48337AF6A3F.pdf,--,--
江苏扬瑞新型材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000676,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202110/RAS_202110_00017C78DDD7423FECB194C43EBEB73F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017D9972743D3FB3D212C01DA9703F.pdf,--
浙江世佳科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001239,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017D03EFF2C53FEF0867D3C0C70E3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202112/RAS_202112_00017D75F538883FD893478D808D963F.pdf,--
谷实生物集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001568,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A2DDFD0A73F9D589B0F90D3603F.pdf,--,--
深圳市穗晶光电股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000936,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A8AC854963FCE55645D2601903F.pdf,--,--
华泰永创（北京）科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001254,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017CDC23A1F03FE7B51E91BD66763F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202111/RAS_202111_00017D12C5FFBB3FB8A1F1C72F76A83F.pdf,--
无锡和烁丰科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001221,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000178F90790D83FE4692D75718F373F.pdf,--,--
北京华奥汽车服务股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000282,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000172E64A6BFA3FE8CC36A577E5333F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A52DC39773FE5414BD140BD693F.pdf,--
深圳市五株科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000722,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176950B4D923FB8F943FDDAB7C83F.pdf,--,--
东风汽车集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000983,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000175C253D20B3FDD56A40400D8823F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_3d2f9a5f-1bff-45e9-aff6-e29becf24a2e.pdf,--
淄博鲁华泓锦新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000999,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202108/RAS_202108_00017B5C744AA63FEF8AE2C42A9C293F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017BBFF583023FE3F2A5CEC492EB3F.pdf,--
深圳民爆光电股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000562,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202109/RAS_202109_00017BDE9808F93FEDD6BF333341023F.pdf,--,--
中证信用增进股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001038,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017AC9468B6B3FE8F8039B727DE23F.pdf,--,--
上海宽创国际文化科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001230,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202108/RAS_202108_00017AE378FB863FE52A85A6D326FF3F.pdf,--,--
浙江明士达股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001467,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179C26D4C8E3FBF228EE77022C83F.pdf,--,--
北京蓝色星际科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001275,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001798F7D558E3FCDA8CFAC442D903F.pdf,--,--
山东寿光市坤隆石油机械股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001261,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202108/RAS_202108_00017B2FCE3E1F3FEF52F797DB6A123F.pdf,--,--
福建飞通通讯科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001415,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179732C645D3FE9D48B235695FF3F.pdf,--,--
广东真美食品股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000904,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A7099FB2F3FE430191E5709AE3F.pdf,--,--
宁波微科光电股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001058,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A365FB29E3FCF8ACAC4A7B9D83F.pdf,--,--
上海载德信息科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001235,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017ABDA122253FE3CFC5754CC80D3F.pdf,--,--
维尼健康（深圳）股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001240,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179D16D284B3FE7F4C7BA1F81D83F.pdf,--,--
哈尔滨岛田大鹏工业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001142,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A5050CA583FE2AA50C2DB70FD3F.pdf,--,--
山东卡尔电气股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000956,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A12A0577B3FE979429FDE32B83F.pdf,--,--
思柏精密科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000838,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A4C95F7AD3FE2B354F5B2032F3F.pdf,--,--
上海欣巴自动化科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001057,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001790D03AFCE3FE401BDF1AE71B63F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001799DDC084D3FC52C4E7797E5083F.pdf,--
来邦科技股份公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001519,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A14D84E3E3FE17B0161CD48693F.pdf,--,--
上海醉清风健康科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001533,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017A1681017D3FE0E30D39ADBAA63F.pdf,--,--
上海卡恩文化传播股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001370,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000178CFA46E543FE7549C2D6100C13F.pdf,--,--
北京雅迪传媒股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001085,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179CC460A073FE549A8B0214ACD3F.pdf,--,--
江苏中成紧固技术发展股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001132,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000179D6E7F8E73FEE1C4F33F3E9D93F.pdf,--,--
厦门美柚股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000823,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176759D171A3FD8ED55EE0F358A3F.pdf,--,--
厦门南讯股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001091,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017789F24A583FDA97562773853A3F.pdf,--,--
安徽金田高新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001197,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001767A54A64B3FC6FB3A7F83BEB43F.pdf,--,--
浙江德斯泰新材料股份有限公司2,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1003432,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202406/RAS_202406_29205003F55AB3CC564D26A455ABBF2A1FA0E1.pdf,--,--
常州钟恒新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001324,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177F3A8C4EC3FE7B9AA083650BB3F.pdf,--,--
深圳市乐的美光电股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000952,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000178316900903FEC5AE4F6ACFB443F.pdf,--,--
上海益中亘泰（集团）股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000728,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177D32B930E3FECB3E9649C17F93F.pdf,--,--
江苏傲伦达科技实业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000974,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017868CE2D7E3FE1A0116F72A4543F.pdf,--,--
广州至信药业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000755,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017887BB210E3FE8579F72A11F5D3F.pdf,--,--
广东润科生物工程股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001114,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001787DA6983E3FE0408A3599038A3F.pdf,--,--
江苏视科新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001012,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177492102A93FAAC2A21D6551903F.pdf,--,--
深圳市乾德电子股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000523,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001761948EB323FD3730549B65D6E3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176F0070CF53FE81F89DB6A60C23F.pdf,--
深圳市金照明科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000725,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000178866ACCE33FEB4AC57D01EDF13F.pdf,--,--
北京赢康科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001005,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176EC49838D3FE417DC9D2237C93F.pdf,--,--
永泰运化工物流股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000830,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017830C1C5D03FA773F6536D56603F.pdf,--,--
南通跃通数控设备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000757,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176E13B57633FA40AE6F6FF3BF03F.pdf,--,--
四川新荷花中药饮片股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000925,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177C9FF0FBB3FE405F3629E4D703F.pdf,--,--
想念食品股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000969,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001785E3DC8D23FDD85FC98B0F1B23F.pdf,--,--
广西森合高新科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000592,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177682461253FC9476E216C07803F.pdf,--,--
苏州久美玻璃钢股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000862,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176B33530DE3FE928A2FBA5C8A23F.pdf,--,--
江苏鸿基节能新技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000782,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176DB646F633F915B2026CD68A03F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177F19993F63FCF194E64A4CD8C3F.pdf,--
海默尼药业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000234,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176B734226E3FC6694F1DF1953C3F.pdf,--,--
四川华夏万卷文化传媒股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000500,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017588382DAA3FE4E27321D3D9DA3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177DDCBCA673FE36DA194E2A6BF3F.pdf,--
浙江鸿禧能源股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1003253,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202403/RAS_202403_15211025633022AAC94C81A785B9DAFFE0300D.pdf,--,--
长沙远大住宅工业集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000960,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017680C3CA6A3FE865205B64A3FD3F.pdf,--,--
安庆回音必制药股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000729,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176F4C183733FD702150AE5D30C3F.pdf,--,--
上海天好信息技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000771,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001773A379F5C3FD353126043FC1C3F.pdf,--,--
斯瑞尔环境科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000719,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176B7C2A0373FEE5384EF4B24473F.pdf,--,--
华缘新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000718,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001774A7DEBD63FDB479B0AF2310A3F.pdf,--,--
北京柠檬微趣科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000430,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000174B9C4F2793FEB5A8F3B65D0053F.pdf,--,--
浙江鸿禧能源股份有限公司2,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000086,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000172DC794CE53FD1ED15486070AA3F.pdf,--,--
北京神导科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000735,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017698EC036E3FDAA9EBEC17764C3F.pdf,--,--
青岛德盛利智能装备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000732,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176AC8142DD3FEA33DFD19D07353F.pdf,--,--
广西五一管业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000758,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001771E43EE403FEB0D1615C413B33F.pdf,--,--
湖南星邦智能装备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000600,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177436A5A1B3FDC5B2074F7D71C3F.pdf,--,--
中消云科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000980,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000174C6A8018E3FABECC389E445803F.pdf,--,--
广州佛朗斯股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000596,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177390D8D6A3FEF20BDA81D1D3D3F.pdf,--,--
浙江野风药业股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1003251,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202311/RAS_202311_4CDA1DF58855446383D1FFFAE4F7F769.pdf,--,--
浙江德宝通讯科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000711,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176895E1C393FAF489D704A70A03F.pdf,--,--
恒伦医疗科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001194,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001766BC4B6063FDA30A7E1084E623F.pdf,--,--
江苏华鹏智能仪表科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001210,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001769A155A843FC21B485267DA403F.pdf,--,--
北京木瓜移动科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000710,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176CFFE2D733FE2E51EC4EDB1013F.pdf,--,--
北京时代凌宇科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000741,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176A26163BF3FC5F7E80D6C159C3F.pdf,--,--
锦州捷通铁路机械股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000603,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176606931DD3FE76ACF7C7F20543F.pdf,--,--
深圳国人科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000613,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176840DACE63FC444048FB9CDE03F.pdf,--,--
江苏凤凰画材科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001128,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000175F96858E73FC4101FF4C7711C3F.pdf,--,--
浙江野风药业股份有限公司2,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001434,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202203/RAS_202203_00017F6D8DA4D63FA1495129C73AA03F.pdf,--,--
江苏恒兴新材料科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001189,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001765B00F2EE3FE0EB170F010CFD3F.pdf,--,--
正业设计股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001587,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_0001818043CAEC3FEA0D97F40195403F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202208/RAS_202208_000182696F9C3B3FD94D3D80596CF83F.pdf,--
江苏镇江建筑科学研究院集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001219,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001767564C3083FE793CA00878E373F.pdf,--,--
北京贝尔生物工程股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000521,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001766B62ED213FD3143A879E03783F.pdf,--,--
创智和宇信息技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000599,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001766A5BC6763FED0E5D45A08B373F.pdf,--,--
恐龙园文化旅游集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000698,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176490861293FC39C7E85EDE6B43F.pdf,--,--
深圳市德明利技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000921,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000174CC72B4443FE1907FB878843A3F.pdf,--,--
大运汽车股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000495,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177231C8E403FAD7E40EAFAB8403F.pdf,--,--
江苏安凯特科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000393,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017568C1DA5A3FEC8FB9EB33E0823F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000175B22C8EA23FD8858E1C9A5AC23F.pdf,--
浙江华剑智能装备股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000404,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176F51B66533FC2FFD59EF315D83F.pdf,--,--
福建省铁拓机械股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000924,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001761D51F9173FB5B376A0190EA03F.pdf,--,--
上海灿星文化传媒股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000476,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017578DCABBC3FDDB9A9D77608843F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001768F2129073FDF5F5B93A945323F.pdf,--
深圳市澳华集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000751,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001768E9E8EEC3FE5C210A06934513F.pdf,--,--
绍兴兴欣新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000790,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000177396A5E583FE541DAD648764D3F.pdf,--,--
广东咏声动漫股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000627,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001763CEBA9443FECCE9E2CE1DFF23F.pdf,--,--
深圳市天彦通信股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000124,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_E9CD267A410111EBB967FA163EF837F7.pdf,--,--
深圳市集美新材料股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000042,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176694978523FEEA195E566C45B3F.pdf,--,--
徐辉设计股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000395,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001769A3F269D3FDDBF740EB09E2A3F.pdf,--,--
广东世宇科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000447,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001769EEEEAD93FE7EE772287C7CD3F.pdf,--,--
大汉科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000647,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001764FC2C0C73FBDC1BD1D92D2A03F.pdf,--,--
郑州速达工业机械服务股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000403,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001765EEE51EF3FCF2C31BAAD97743F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176D1C18FD63FEE55E973E074C63F.pdf,--
常州武进中瑞电子科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000507,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017647B72F273FE2DD51C2CBA0E33F.pdf,--,--
深圳市仙迪化妆品股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000543,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001764C0776D03FBB3A1270C727883F.pdf,--,--
浙江前进暖通科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000565,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017300C4B1883FD6D710A68312AE3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001766ED87E913FEC20C288816AD73F.pdf,--
上特展示（厦门）股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000620,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000173023749073F898D61ED15FCC03F.pdf,--,--
正业设计股份有限公司2,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000536,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017814DB31883FD26A9106E4EFF43F.pdf,--,--
广东金源照明科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000300,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000175C09FA4403FEDB60EDD096B633F.pdf,--,--
新疆钵施然智能农机股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000619,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017302A14A343FEEFF7260E101ED3F.pdf,--,--
深圳市光祥科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000337,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017302DE3CC83FE0022EFC414E3C3F.pdf,--,--
江西江铃汽车集团改装车股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000775,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017393AA1C173FD3304C208CE48E3F.pdf,--,--
太湖金张科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000379,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000176266449013FE0546B4435D7CE3F.pdf,--,--
中星技术股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000508,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000172E63A2F603FD8B16D215BFC623F.pdf,--,--
